neuron,mean_zscore,sem_zscore
0,0.01971480554806438,0.0025481118006357114
1,-0.10434754690375785,0.0022675594854562353
2,0.0018110345115708742,0.0023814485410496838
3,0.28076323956746657,0.0024975200138806445
4,0.12446456135595212,0.002419722232316706
5,0.1516129228584629,0.002570006033067424
6,-0.03174151980113002,0.002364819939176134
7,0.030072011666396985,0.0023931626787225694
8,0.02846262327051226,0.0023987721003599096
9,0.031096841742760995,0.002492955003155917
10,-0.029351558313869264,0.002364199442303786
11,-0.10767850958453049,0.002285268876247216
12,-0.041945077409576925,0.002293901762186402
13,0.1042272663672982,0.00243026643781644
14,-0.02684092015903167,0.002371210510357089
15,-0.02599129727084211,0.0023616214284325945
16,0.02641613556139887,0.002344839792310307
17,0.031103120923248333,0.0024301949220526535
18,0.05462495598613019,0.0024336801511616957
19,-0.08417245937037816,0.002273077713375336
20,0.052307557536862004,0.002395907450852219
21,-0.0641755887547015,0.002279805649028959
22,0.03455048827840333,0.002434841812001198
23,-0.012559382146306076,0.002396390055973876
24,0.15311560423948203,0.0024267067028798006
25,0.11685527757472637,0.002601105697782389
26,-0.13214832068116805,0.0021800105750442228
27,-0.03159218999320988,0.0022348585509201165
28,0.009307554168366426,0.002431815844642168
29,-0.015704470712508925,0.0023821274779982004
30,0.3034354550162126,0.002719716433949146
31,-0.05119498063970852,0.0023798622086208332
32,0.05379002142427253,0.0024327054782479606
33,0.14869957967037412,0.0025456078370795373
34,0.1229895615309989,0.002540927389854958
35,0.07804773085460552,0.0024691113918369773
36,0.11674767263261741,0.002493831497677983
37,0.17394782296402694,0.002519113019770793
38,0.21365673831584683,0.0025566601109172863
39,0.0695745412006559,0.002481263705596542
40,0.0826975633321963,0.0024668538027025977
41,-0.04860699313693027,0.002330418890357026
42,-0.09626575590729827,0.0022437193549993024
43,0.06976118297571773,0.0024513909647914662
44,-0.16703198445555392,0.002147381592432536
45,0.043919691051247725,0.0023150800914654803
46,0.019195100345340967,0.0024014786596480045
47,0.04149161630625874,0.0023912980454201048
48,0.022425344656406533,0.0023950684296946
49,-0.08330263925038942,0.002259301054407197
50,-0.1571429496516387,0.002026140040256703
51,0.20930681861067874,0.0025636455274177287
52,-0.08513102077036007,0.0022411398659507886
53,0.24285485007261812,0.0025736952157868736
54,-0.05646849569726915,0.002309992751497094
55,-0.042429741143799396,0.0023608475761249755
56,-0.0743383973242125,0.0023119429533344097
57,-0.09281086647732735,0.0022653733382332745
58,-0.16948215649855738,0.0021298617836761225
59,-0.09660923733642343,0.0022500809686542235
60,-0.04030121402504364,0.002376068324074522
61,0.09267892238030061,0.0026036269917093014
62,-0.015073476116918788,0.0025003881458994194
63,0.14009155363975956,0.002513083723532155
64,0.3760402448965838,0.0026700514410309428
65,0.0361757992519584,0.00238500523465627
66,0.371919845711279,0.002535772840559676
67,0.2916093894034705,0.002644321140046124
68,0.11981104217651307,0.0025287499963445315
69,0.1460714773721523,0.002522260453475483
70,0.12953207593689048,0.002507215649447528
71,0.18966169205586236,0.0026023528767318985
72,0.11703457051362336,0.0025554905562889334
73,0.08837793518548616,0.002547024932261785
74,0.08156613187007562,0.0024956105437822845
75,-0.05219951236080071,0.002349843109127576
76,0.012053150365629997,0.0024121377904185474
77,0.008247746366130222,0.002410324161646095
78,-0.097265991173419,0.002293766474999012
79,0.001958148927225476,0.002416406682937996
80,-0.03219561081747244,0.0023043626968177982
81,-0.03679239607035494,0.002343130972396529
82,0.050821698468705996,0.0024672086545322767
83,-0.02526776309077442,0.0023652012395719408
84,-0.06945867490515105,0.0023181954904993255
85,0.010063135448250262,0.0024227753016421326
86,-0.22063349424910994,0.0017791360813637655
87,0.05599750763318432,0.002432671413211379
88,0.028201369277060254,0.002430122568994345
89,0.05974213513671882,0.0024549041208997103
90,-0.13798061130989336,0.0022531213929699576
91,-0.27717131308275555,0.0017654999188353893
92,0.0410003343610277,0.002481526355883546
93,-0.02807508278831752,0.0023623692838672973
94,0.07204590083749958,0.002501099426581362
95,-0.08904658257025701,0.002236437789642367
96,0.04694478187426943,0.0024399573500307483
97,0.20179444911674516,0.002558700629647777
98,0.3657285124993276,0.0026340813436170393
99,0.054345250829426255,0.0024436148252791647
100,-0.09544718028083495,0.002284809579815047
