neuron,mean_zscore,sem_zscore
0,-0.04378253742812798,0.0016037755780198136
1,0.07440853851898886,0.001814334240911612
2,-0.023487063331982222,0.0017659774208119239
3,-0.037828377311010776,0.001756561755791771
4,-0.02628473134213926,0.0017357688621483342
5,-0.025946025896525275,0.0017214671385369416
6,0.08851502645569609,0.0018670413153038731
7,-0.021913263636393298,0.001755648504752603
8,-0.02889055644812404,0.0017526585323755749
9,0.08041889888340008,0.0018905937205131577
10,0.09651257720185397,0.0018491185846206566
11,0.07470028008291019,0.0018337994235988174
12,0.05373843749527834,0.001827122760480022
13,0.025978863416716794,0.0017833094003148785
14,0.06094245319986735,0.0018359970498029216
15,-0.02792506824204134,0.0017304620692407324
16,0.016316674222451946,0.0017903425783945574
17,0.060597380839622066,0.0018789911961731027
18,0.024416654605060487,0.0017624074228115006
19,-0.06624219335077464,0.001699441449022046
20,-0.06660284060391435,0.0017822812031593033
21,0.1139439284581828,0.0018587511679834042
22,-0.04492121391578504,0.0017120796302617358
23,0.05345767395384442,0.0018250276540186482
24,0.001990569514580522,0.001793211239003443
25,0.08424008031739003,0.0018744335871562598
26,-0.028646778702235462,0.0017419015916194914
27,0.09311858614062113,0.001870253940355976
28,0.08973377587176874,0.0018263953034650224
29,-0.009421885974518063,0.0017727597749994416
30,-0.008030968920761673,0.0017483365699630406
31,0.09883206445715141,0.0018162915108708795
32,-0.04486366384143578,0.0017302203109685892
33,-0.017536158181989954,0.001740754959928061
34,0.03215956444724072,0.0018058686052512146
35,0.05939695210920565,0.0018494541295477546
36,0.035731435195678375,0.0018108564040620852
37,-0.008360662168493694,0.0017854395067271466
38,0.02833016337773506,0.001806111564756127
39,0.0475025553661438,0.0018202625082079892
40,0.055752396533472186,0.0018039311849822428
41,0.09237610801510354,0.0018611258225917726
42,0.10004784075485036,0.0018737090661462047
43,0.014306174816620987,0.0018184879091769875
44,0.13666170164168137,0.0018658012320235888
45,0.08757665951104757,0.0018626504834095886
46,0.10788263262475606,0.0018504213411253978
47,0.10801283268620912,0.0018821474559437721
48,0.0703746532254606,0.0018449108698250082
49,0.14547247127503163,0.0018711882566306928
50,0.16163155245794544,0.0019005310353707448
51,0.061728282945252975,0.0018350902036901814
52,0.1373097367514598,0.0018577316340553356
53,0.020286913231822246,0.0017975036113213353
54,0.14028856208237772,0.0018874408116927627
55,0.06139231284797984,0.0018093014773918866
56,0.09260861426949474,0.001849831888797227
57,0.18551214067414032,0.0018673263579651038
58,0.1309305337515854,0.001847401094242535
59,0.09387492126346234,0.0018012521700858223
60,0.10680154570529045,0.0018275695495354387
61,0.10229217094915911,0.001861516599857331
62,0.11476181260555217,0.0018758066169692021
63,0.023387602341774644,0.0018077556542918844
64,-0.006184738481998605,0.0018025726007035356
65,0.1073928731389909,0.0018480133811179878
66,-0.04923954753828761,0.0017776747683937706
67,0.05050366623184701,0.0018551887985717602
68,0.0706582166699674,0.0018215263396712574
69,0.07670232924839943,0.0018327885355623708
70,-0.03667288604594097,0.0017315333845704332
71,-0.055484542776304345,0.0017132962151003238
72,0.02438617004102202,0.001802018487555678
73,0.005326014926475918,0.0017888746693451956
74,0.026006853437668648,0.0018037428498358374
75,0.1206581092842609,0.0018530278681420352
76,0.05274303294509109,0.0018137584102245155
77,0.03694845092325027,0.0017936575376657638
78,0.1163156899657081,0.0018275038115044297
79,0.03108393530002122,0.0017820376986635706
80,0.11860938187726615,0.001870314091147312
81,0.02904086374931828,0.0017917804368546935
82,0.00806185203406676,0.0017687329590047912
83,0.03386488499039839,0.0018040478184486975
84,0.04882179942660085,0.001798185733546665
85,0.06188621882703821,0.0018153123123633966
86,0.13459136231520033,0.0019326353621997043
87,0.08638264319096714,0.0018379483657501466
88,0.12415401377162964,0.0018325193560912781
89,0.02560702736427886,0.0018061299830221644
90,0.07113049344172293,0.0018151378201572853
91,0.18157222545749474,0.0019142739933147945
92,-0.010592845348770377,0.0017867487221136014
93,0.0842296834000055,0.0018769756568614389
94,0.06746539063547664,0.0018970315891784027
95,0.017177517167566398,0.0017833539347575434
96,0.04582410040548176,0.0018092276030412995
