neuron,mean_zscore,sem_zscore
0,0.0007596389190844238,0.005154447442416664
1,0.20144439257217583,0.006209948477011617
2,-0.17794205918234024,0.005075047743065434
3,-0.04107745283269835,0.005287216319486381
4,-0.2648722189641008,0.00519869918151958
5,0.1814270320834212,0.005651744334278927
6,-0.05724536795932779,0.004926493102457716
7,-0.1549762105178076,0.0047820147512434375
8,-0.11623655642452199,0.004466852380740384
9,-0.1374903417417594,0.00397471100613558
10,0.006975074486344488,0.005174268831904306
11,-0.4743983268219618,0.0041470797433516985
12,-0.010333077854514544,0.005034496710852612
13,-0.28195337677106475,0.004558566737248129
14,-0.006492402470983268,0.00512262707376471
15,-0.2914098889106281,0.004984188557158865
16,0.10200991505353486,0.005866037806880891
17,-0.17944691053265058,0.00417351078744308
18,0.11748961705166104,0.0054070002433711925
19,0.17690433299247194,0.0064288198960813425
20,-0.2115880389222072,0.004182648675389546
21,-0.3288764800699048,0.004206582816211833
22,-0.23793972897192317,0.005135505768103003
23,0.008812593589122198,0.004770529845910711
24,0.07402410393971039,0.005358252994387193
25,0.01761086820534414,0.0053325548125442305
26,-0.3315932048590402,0.004182367908538186
27,0.016290843593154768,0.0055720117672625495
28,-0.08428848262331866,0.005048681823981744
29,0.05650544342154213,0.0053305867673804665
30,0.1128904588369096,0.00501710961749958
31,-0.29400361077534076,0.004385485964051992
32,0.11298024596667564,0.005611423453727319
33,-0.23043144186185371,0.005185251442963521
34,-0.093499388994769,0.005043314792586844
35,-0.13278117064860545,0.004858514058829712
36,-0.11496771954194271,0.004830618231533922
37,-0.29341831551023684,0.004123611578958137
38,-0.2594717396027299,0.004543491525187266
39,-0.16419634007652253,0.00459328209886222
40,-0.22577840855737932,0.004675565151969186
41,-0.21395458849185756,0.004486804854286282
42,-0.1541419989134497,0.00465067216801747
43,-0.14375934789890563,0.004862236992711073
44,-0.08221800927464037,0.004727488279624372
45,-0.31663753717345844,0.004332773270810977
46,-0.0633806850476958,0.005081881748711625
47,-0.28035797124435385,0.004424430234571494
48,-0.17747297159753792,0.0048837231138162025
49,-0.15692363310364582,0.004712164783709731
50,-0.055941626322183906,0.005030218440554538
51,-0.04163085027321705,0.005394848720637913
52,0.0029001480053369773,0.005341323808275012
53,0.11844760727520073,0.005180109489037327
54,-0.003956222171936816,0.005082667016241547
55,-0.12451866668172379,0.0049415037529962486
56,-0.10920680962381464,0.00469795503254393
57,-0.2912534992841905,0.00406062066155677
58,-0.10495327369477649,0.004961483487151863
59,0.3210608787270232,0.005920053384350504
60,0.02416119902736085,0.005330214372435417
61,0.17981638877178352,0.005709925949236126
62,-0.021722415950511203,0.005108846441163842
63,0.04704316259447221,0.005221726590142703
64,-0.1758562108986447,0.004662490294182358
65,-0.07703583687885758,0.004900369130365283
