neuron,mean_zscore,sem_zscore
0,0.0574626185895175,0.005791452677523736
1,0.2537920367289286,0.005532768353190765
2,0.4935490747209915,0.0053437324978502605
3,0.594540594483385,0.0051712952031201555
4,0.6732592428253507,0.005534282119314456
5,0.28474732461706503,0.005131609163837847
6,0.34144768629827915,0.005388800120481786
7,0.7261869270510528,0.005791364357060771
8,0.5393116941030716,0.005595794658110343
9,0.6173595503156575,0.006100162219486619
10,0.3282822258970429,0.005349904128019955
11,0.5036855792958752,0.005133416961055317
12,0.47645594251351253,0.005457748736607217
13,0.6132430757460912,0.005257866728130656
14,0.32778945221858946,0.00532843913207931
15,0.5759215888675618,0.005114306424985841
16,0.4038484048340486,0.006274641472314951
17,0.5338784945960862,0.005821995158728214
18,0.5757920094742248,0.00548894395355372
19,0.48611799552729307,0.00555039118607333
20,0.5799375006723334,0.005950573142092456
21,0.09908683912817713,0.004701464030439073
22,0.5599730063373337,0.005409750374073321
23,0.4842191539461542,0.005718236626449994
24,0.4217293012810427,0.005145849034581599
25,0.2550864472075411,0.005235096611468587
26,0.3204613924215828,0.0051591787211682765
27,0.5287418831889313,0.005549817330417496
28,0.06063000473526867,0.004771720490877229
29,0.20445857759637573,0.005122344033602316
30,0.10966296276382638,0.004976854179485204
31,0.6268335166243352,0.005553414989544125
32,0.5412915966792022,0.005382522240812284
33,0.5894870337272543,0.005273742143334239
34,0.41746832744341833,0.005468496821999403
35,0.40233884414896726,0.0055092735272778805
36,0.4731338452938883,0.0054440360512810655
37,0.6275675023775327,0.005400571581427174
38,0.25492362634908666,0.004845872349281248
39,0.3770181670600773,0.005470591424087486
40,0.3477083222601401,0.005239832665436556
41,0.16833518403908598,0.005104171899508971
42,0.3492073125112648,0.005380538628664098
43,0.19253719329760863,0.005009553784518682
44,0.03908615154483654,0.004726327211626659
45,0.19249091503593038,0.004845332446537405
46,0.29676816600860595,0.005168700222125407
47,0.3800054046846034,0.005048266312817837
48,0.3189732310168812,0.005132782118976804
