neuron,mean_zscore,sem_zscore
0,0.024310615603355065,0.0021714187230331785
1,0.05803836787018768,0.002100792155912903
2,0.020095230241862255,0.0021557216182795528
3,0.09241600150620999,0.0022006460219447447
4,0.038527685499385365,0.0021924969728619238
5,-0.008108630811816312,0.0020770915142949388
6,-0.03967919828156509,0.0020331575772333196
7,0.02566904602138359,0.0020912817017675065
8,-0.1298218794060718,0.001935994192950625
9,-0.008842621834369603,0.0021582557551291237
10,0.02046344582716089,0.002113186912691029
11,0.020528410760445957,0.0020837879019523875
12,0.221735245482067,0.0022445933163153507
13,0.15443666458754277,0.002337341704160423
14,0.1948554666307606,0.002192051518012035
15,0.09537911814418729,0.0021445947992991456
16,0.05172324575121034,0.002045618561164766
17,0.1117987478356831,0.0022216762167861096
18,0.06237161990317434,0.0021168718766634235
19,0.09557506066202597,0.0021885965793971888
20,0.04408214104219498,0.002019241774997324
21,0.05103657158549615,0.0021029528802286954
22,0.16486349249171672,0.002252017906341603
23,0.007440646543814851,0.0020706365936092623
24,0.20942453480866022,0.0022555465076629765
25,0.0973282303313716,0.0021753108254083694
26,0.03333235322267489,0.002093797399829631
27,0.18208226010273335,0.0023017721172915832
28,0.012129858155040673,0.002081922982861345
29,0.05176138543821643,0.0020863949326857664
30,0.00748519944451568,0.0020670191610573435
31,0.03588698196844729,0.0021722341873377416
32,0.08804924594923477,0.002221750691572611
33,0.1261358078110199,0.0021866271145601604
34,0.22878532020593925,0.00218548737039443
35,0.01682962475623857,0.0020117822091286447
36,0.02504657086941509,0.0020845548076246115
37,0.03056438481525322,0.0021297849311064337
38,0.19832508311065927,0.0022331494729036835
39,-0.00583696005628189,0.0020302051226151413
40,0.11084714925833976,0.002095656916121309
41,0.014007821576058593,0.0020740862303202643
42,0.031068042917669667,0.0020947239498463974
43,0.08948108030154207,0.002161980634912871
44,0.0666997497058629,0.002138336015105598
45,0.08412143229969099,0.002052493795394632
46,0.14730210742060817,0.0021960673567923542
47,0.04408891190802722,0.0020945328398449484
48,0.07452693920815351,0.002151678787030422
49,0.031085943677906607,0.0020712836215067646
50,0.10335116129967672,0.0021787149010373524
51,0.01807326963746418,0.002083124055242734
52,0.27441599989659216,0.0023058029574471446
53,0.0767767516224858,0.0021215500580096065
54,0.08075433388817933,0.00212266953322577
55,-0.045004221901971106,0.001997280776883152
56,0.0398685292507334,0.002133866307215216
57,0.04505985817499847,0.00210811401203174
58,0.09157149649526829,0.0021760693516906255
59,0.04468468927166741,0.002111073589862162
60,0.023878207604268818,0.002093540191132467
61,0.03486458908064425,0.0020897589220362153
62,0.25092753450564037,0.002220572404905006
63,0.06123038728395479,0.0021319578477241217
64,0.1275938057875885,0.0022634183237139447
65,0.10226305449632683,0.0020756719449841047
66,0.18121642955038178,0.0022021877579857956
67,0.015368080122705784,0.0020415373074398574
68,-0.0038667200055872756,0.002015337274401283
69,0.07878843092917803,0.002151112234637408
70,-0.007022683394454094,0.001968547244026354
71,0.025513463552296865,0.00198819872196824
72,-0.015046481352504408,0.0019300206205361756
73,0.03329838292304591,0.002102780045566761
74,0.003065404126962727,0.0020205779840893664
75,0.02382194016905527,0.0020825492223830637
76,-0.017459600205181242,0.002015986548068799
77,0.04913928888331171,0.0021025013683156958
78,0.06179920690993091,0.0021373695994242724
79,0.11427928296730713,0.0021647847910682173
80,-0.04577561041875531,0.0020140468182499914
81,0.06194632853754214,0.002183706061834602
82,0.019946005849249188,0.0020697752008112377
