neuron,mean_zscore,sem_zscore
0,0.07088234367697015,0.0027512553085299435
1,0.09854052009550594,0.002472761878449726
2,0.4517128707041094,0.0030485154121844943
3,0.2824147239759836,0.0028785896268928002
4,0.39028171723330773,0.002962691485769269
5,0.3339666671208245,0.0028540533900871298
6,0.255176530610395,0.0028329922245723346
7,0.4694582828924468,0.003070682075760788
8,0.13674174653592533,0.002688150644378127
9,0.32359196156850306,0.0028827921458711354
10,0.3803668843189228,0.0029391114252700743
11,0.26755099384460274,0.002784145852323343
12,0.25867563228050333,0.0027080214020379348
13,0.3826237711446149,0.0030875679900639586
14,0.3520353635370835,0.002825895266609406
15,0.5785650596129306,0.0030675837613148593
16,0.07783616772299465,0.0024494414816372363
17,0.3510855680101475,0.0028935205949486577
18,0.20263638829111255,0.0026310016692013337
19,0.1435807594587276,0.002644949322861326
20,0.10850449977205844,0.002476160114684687
21,0.37520460965022956,0.002788260683867223
22,0.4567708469804446,0.002984356460395223
23,0.1706934675228022,0.0026823706667466083
24,0.4431174185638457,0.002877573085668646
25,0.2132949885932392,0.00273971475670716
26,0.04512565994260318,0.002511414075486388
27,0.3396016894638288,0.0029184310926623405
28,-0.04702576168267351,0.002505634177578647
29,0.14040602180473213,0.0025259262165358565
30,0.011038355278286983,0.0024893890448423415
31,0.12031848768944498,0.00262779646978791
32,0.21828701074181814,0.002807281233185366
33,0.22617987521350058,0.002714619276959015
34,0.2760177443180444,0.002655317696242018
35,0.3387883745057581,0.0029097815309149584
36,0.2347765525326453,0.0026831155483590476
37,0.27493680352966915,0.0029596216385437625
38,0.455301269129621,0.002885797474089678
39,0.16563878057603773,0.002894087731306701
40,0.42853434911506305,0.0027846835906722043
41,0.257069172541124,0.002709604659270029
42,0.3542526067383079,0.002824202462174516
43,0.35668783153209666,0.0028479420561145856
44,0.2554581309856804,0.0027216289399544747
45,0.47763699746522964,0.0028289141861462977
46,0.3902074579041469,0.0028686035494872634
47,0.20452293395202023,0.0026546494129102986
48,0.2533477220979926,0.002817125144655636
49,0.2042905590269247,0.002739198502836605
50,0.22016691626889404,0.0027498430094547383
51,0.07895793970474853,0.0025648001313860855
52,0.490960676814575,0.0030150457563642365
53,0.1408916912789232,0.0026352926787581773
54,0.4209435589130522,0.002817805507212553
55,-0.09293263953297079,0.0024460845396401137
56,0.40854017566766887,0.0029324605950400537
57,0.09897193796676576,0.002584478341932828
58,0.09381198199180044,0.002549005171177141
59,0.07735806171829923,0.0025755497221498754
60,0.08639997630346753,0.002561983339621863
61,0.10058951822352875,0.0025700349459711475
62,0.22894633889473048,0.0026055000637236134
63,0.03478642838733047,0.0024421372564912454
64,0.0832991074722007,0.002533920139500044
65,0.24830347792919116,0.0026895527705594175
66,0.16025013406508,0.0025780369324099476
67,0.11445869952047615,0.0025076157908630213
68,0.2561000312138845,0.00289295903994622
69,0.2990539952870577,0.0028094129774438943
70,0.0820856550730505,0.002482589455427048
71,0.12380759998675646,0.002475032052581356
72,0.04070282263866836,0.0023276588002583403
73,0.16529102793836647,0.002677531651590224
74,0.06716869140801576,0.0024524900211028164
75,0.1217141206449388,0.0025874473564176533
76,0.14272675937891097,0.002641944487412092
77,0.10971982237850474,0.002570625034552063
78,0.14600438593161494,0.002621697118910707
79,0.10382887035476565,0.002547740243541934
80,0.2564091307614861,0.002749582655876931
81,-0.03479314556088712,0.002592048003029873
82,0.17502407474009352,0.0026067015069769087
83,0.028737492708996105,0.002542578426471963
84,0.10324184900658838,0.002684489642531706
85,0.04902901381560089,0.002565318651108678
86,0.023217131879409655,0.002482621917219717
87,0.15629644320352695,0.002590228764327604
88,0.14166814739495873,0.0025733760319311735
89,0.10747505985103314,0.002604988923173668
90,0.1253310085279607,0.002584485154405651
91,0.09857331838848306,0.002590926184495441
92,0.026845754061873006,0.0025068314889702104
93,0.041798707040789265,0.0025155629862887133
94,0.09730164044621911,0.0025768182540152644
95,0.3541817378714002,0.002722527726148327
96,0.2571674911134792,0.0027379594272486075
97,0.22061419058175827,0.0027553249828656838
98,0.24998474869448614,0.0028050641970199285
99,0.3706113405378897,0.0028910535989416625
100,0.1770430870558114,0.0027470915664282577
101,0.31806031309408117,0.0027764807047130193
102,0.2604624338775076,0.0027584219001450796
103,0.09501015569520077,0.0026557635485300393
104,0.311638825102684,0.0027890510670396224
105,0.16955630250446352,0.0027550742345867525
106,0.1654898022244384,0.0027516609481496052
107,0.2425102631368953,0.0027381437683258367
108,0.13791258816258828,0.0026886298404037736
109,0.19939017944435716,0.0027622947184608535
110,0.15791498467336876,0.0026680125495089453
111,0.1682437923822461,0.002693505374059718
112,0.1843590529815954,0.002681009739570472
113,0.18811584455743463,0.0026397184448242353
114,0.19144067750760485,0.0026762419622344937
115,0.3357203354138078,0.002860372068997815
116,0.1326130550180925,0.0026420548206213695
117,0.19762570807994695,0.002703598050220549
118,0.21015143159267877,0.002780056229331476
119,0.24504525683588088,0.0027409439766261355
120,0.20645450270542862,0.002719741062585794
121,0.16493655535736299,0.0026590423450248064
122,0.028507181065408747,0.0026001775343844754
123,0.1390517710006292,0.002679106390043464
124,0.13553113054131188,0.0026282581281932135
125,0.3587734394541729,0.002804515334001723
126,0.024438152623335256,0.0024687760611328668
127,0.21553779269903592,0.002686350785753123
128,0.2105009475998856,0.0027844512410226336
129,0.3803218594455543,0.0027889411432932896
130,0.11687212152487202,0.0026231083371107073
131,0.11808063821565268,0.002631286064071572
132,0.33797214630928507,0.0029191582643051067
133,0.34831057459109827,0.0027411635494806784
134,0.07025725397436228,0.002597249800420033
135,0.414584600979881,0.0028612572522121746
136,0.17079688531906861,0.002647792190840184
137,0.06851434435477465,0.0025600530232181644
138,0.17582816944475693,0.00256729030238253
139,0.09699752030395618,0.0026265797884648585
140,0.0838643624499531,0.0026113274191369227
141,0.08485096118464183,0.0025942126059964143
142,0.21532315464396878,0.0026923529961896246
143,0.08674993736323802,0.002633624825125411
144,0.15916826119605595,0.0026593221641606824
145,0.2923164763745351,0.0028005709954868076
146,0.24323305993198796,0.002737516519788476
147,0.2998737201030533,0.002712012810880894
148,0.15226100710381266,0.002613953924231163
149,0.12646673505143113,0.0026663579306516025
150,0.23199767376731711,0.002814346661127424
151,0.2889911238919678,0.002709137720220395
152,0.12577292160890335,0.002689993912575068
153,0.2540953407343383,0.002866198726393235
154,0.22059333748020937,0.0028271055120401207
155,0.20945825022813888,0.0026741047039486004
156,0.18179879452527845,0.002561193648515595
157,0.2298578678812662,0.0026567792753566946
158,0.3250316828711497,0.0027291488251105535
159,0.0932267314216628,0.0025878148927280706
160,0.2584800163392257,0.0029052066087837123
161,0.2012366642126168,0.00264410577960844
162,0.31518909180092675,0.0028197895347387954
163,0.25829299693202956,0.002665064534936259
164,0.30507301941310033,0.002778793807276775
165,0.20658410874707045,0.002904981646371853
166,0.4085341243213938,0.002852596167748263
167,0.27671209831250576,0.0027046903949841782
168,0.3790536044474956,0.0027306702671221895
169,0.1976187391207861,0.0026483637395351483
170,0.15455892440177135,0.002588041588626918
171,0.09488349368919351,0.0026124051925633263
172,0.1563221356895285,0.002645173061811884
173,0.16422074610752438,0.0026505785234809997
174,0.09351330636359165,0.0025624858930262343
175,0.17004451916039945,0.0026483415815387354
176,0.22440967058140932,0.002775080438875473
177,0.15549336873837083,0.002663107732320371
178,0.005384574281502,0.0025390428488633746
179,0.21326080438020745,0.0027413737775804944
180,0.048794071613770036,0.002629774357095319
181,0.103094713981489,0.0026550753765021604
182,0.22928098428312108,0.0027176161525648227
183,0.15610835997130365,0.002671202186080524
184,0.2801575035466113,0.002781992092082829
185,0.10178423438916517,0.002630417230992414
186,0.3886397217170997,0.0027836397506668708
187,0.40984822022960443,0.002816546872869356
188,0.2207758082008797,0.0027233879842766865
189,0.11902362254488043,0.002651819841511895
190,0.2880606989167439,0.0027462398155875
